cnpj,plataforma,nome_fundo,classe_anbima,fonte,atualizado
49963346000184,Bradesco,CONEXAO NOVUS EXCL FIF CIC RF LP RL,Renda Fixa Ativa,Manual,03/06/2026
44705082000145,Bradesco,BRADESCO LORD ABBETT HIGH INCOME BRL FUNDO DE INVE,Renda Fixa Ativa,Manual,03/06/2026
38306388000126,Bradesco,SULAMERICA JURO REAL CURTO FIC FIRF LP AGORA,Renda Fixa,Manual,03/06/2026
37280263000101,Bradesco,SULAMERICA ATIVO FIC FI RF LP AGORA,Renda Fixa,Manual,03/06/2026
36620345000195,Bradesco,PIMCO INCOME DOLAR FIC FIM AGORA IE,Renda Fixa,Manual,03/06/2026
34109650000191,Bradesco,BRAD IS MULTIMANAGER BROL FIC FIM CPRIV IE,Renda Fixa Ativa,Manual,03/06/2026
62699812000124,Bradesco,CONEXAO KINEA OPORT FIF CIC RF CPR RL,Renda Fixa Ativa,Manual,03/06/2026
10264255000115,Itau,ITAÚ RENDA FIXA CRÉDITO PRIVADO DIFERENCIADO FIF RESP LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
07838652000149,Itau,ICATU SEG PRIVILEGE  JUROS E MOEDAS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESP LIMITADA,Renda Fixa,CVM*,03/06/2026
42698158000127,Itau,ITAÚ KINEA ANDES RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC LP RESP LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
36249200000120,Itau,ITAÚ KINEA OPORTUNIDADE RENDA FIXA CRÉDITO PRIVADO FIF CIC RESP LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
03565187000169,Itau,SANTANDER PREV TOP SELECT MULTIMERCADO CRÉDITO PRIVADO - CIC FIF RESP LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
51998694000139,Itau,ITAÚ CRÉDITO BANCÁRIO RENDA FIXA CRÉDITO PRIVADO FIF DA CIC RESP LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
36347721000110,Itau,ITAÚ INDEX SIMPLES SELIC RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA,Renda Fixa,CVM,03/06/2026
53216655000168,Itau,ITAÚ LUMINA PLATINUM FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESP LIMITADA,Renda Fixa,CVM*,03/06/2026
52151501000172,Itau,ITAÚ LUMINA SOBERANO RENDA FIXA LONGO PRAZO FUNDO DE INVESTIMENTO FINANCEIRO RESP LIMITADA,Renda Fixa,CVM*,03/06/2026
51253495000100,Itau,MAPFRE CONFIANZA FIF RENDA FIXA REFERENCIADO DI CRÉDITO PRIVADO - RESP LTDA,Renda Fixa,CVM*,03/06/2026
48084411000139,Itau,ABSOLUTE ATENAS SELEÇÃO FIF DA CIC RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
48094354000179,Itau,ABSOLUTE CRETA SELEÇÃO FIF CIC RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
31217083000107,Itau,ITAÚ ACTIVE FIX DUAL MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO FINANCEIRO RESP LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
35500650000180,Itau,ITAÚ ACTIVE FIX ESG CRÉDITO PRIVADOMULTIMERCADO INVESTIMENTO SUSTENTÁVEL FIF RESP LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
57566553000123,Itau,ITAÚ ACTIVE FIX ESG HORIZONTE IS FIF DA CIC MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
57724721000161,Itau,ITAÚ DEBÊNTURES INCENTIVADAS PÓS FIXADO DISTRI FIF CIC  FI INC DEB INFRA RF CRÉD PRIV RESP LIMITADA,Renda Fixa,CVM*,03/06/2026
42263927000164,Itau,ITAÚ HIGH YIELD ALL MULTIMERCADO CRÉDITO PRIVADO FIF CIC RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
53273544000193,Itau,ITAÚ KINEA NEPAL FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULT CRÉD PRIV - RESP LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
46322919000100,Itau,JIVE BOSSANOVA HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC CRÉDITO PRIVADO,Renda Fixa Ativa,CVM*,03/06/2026
54227728000180,Itau,ITAÚ SINFONIA ALL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉD PRIV - RESP LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
42717960000117,Itau,ITAÚ SINFONIA MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
27945264000174,Itau,KINEA ABSOLUTO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
49972274000131,Itau,PORTO SEGURO IPÊ RF SELEÇÃO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC CRÉD PRIV LP RESP LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
35816850000147,Itau,V8 CASH PLATINUM 2 FIC DE FI FINANCEIRO RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
58516787000129,Itau,ABSOLUTE HIDRA CDI PLUS SELEÇÃO FIF INCENTIVADO EM INFRA DA CIC RF CRÉD PRIV RESP LIMITADA,Renda Fixa,CVM,03/06/2026
62966751000114,Itau,ICATU VANGUARDA SELEÇÃO CDI IU FIF INCENTIVADO EM INFRA DA CIC RF LP RESP LIMITADA,Renda Fixa,CVM,03/06/2026
42380161000106,Itau,ITAÚ DEBÊNTURES INCENTIVADAS CDI FIF EM INFRA CIC RF CRÉD PRIV - RESP LIMITADA,Renda Fixa,CVM*,03/06/2026
54383407000174,Itau,ITAÚ KINEA DEBÊNTURES INCENTIVADAS FIF INCENTIVADO INFRA CIC RF CRED PRIV LP - RESP LIMITADA,Renda Fixa,CVM,03/06/2026
32159534000151,Itau,ITAÚ PRECISION ADVANCED FUNDO DE INVESTIMENTO FINANCEIRO  MULTIMERCADO CRÉDITO PRIV RESP LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
51225288000133,Itau,VINLAND RENDA FIXA INFRA SELEÇÃO FC DE FIF INCENTIVADO EM DEB DE INFRA CRÉD PRIV LP RESP LIMITADA,Renda Fixa,CVM,03/06/2026
31340838000158,Itau,ATENA YIELD D30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO RENDA FIXA,Renda Fixa Ativa,CVM,03/06/2026
08913187000126,Itau,BTG PACTUAL CREDITO CORPORATIVO FIFE PREVIDENCIA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Renda Fixa Ativa,CVM*,03/06/2026
26978438000132,Itau,IRIDIUM APOLLO FIF RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
32225253000150,Itau,IRIDIUM TITAN MASTER FIF RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
41687404000182,Itau,CASH PLUS LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRI,Renda Fixa,CVM*,03/06/2026
08610270000126,Itau,MAPFRE RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO - RESP LTDA,Renda Fixa,CVM,03/06/2026
51951316000108,Itau,MERCURY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Renda Fixa Ativa,CVM*,03/06/2026
46405812000118,Itau,VALORA INFRA DÍVIDA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA - FIP-IE RESP LIMITADA,Renda Fixa,CVM*,03/06/2026
55318040000178,Itau,SOLIS CAPITAL ANTARES PIONEIRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS,Renda Fixa Ativa,CVM,03/06/2026
59657690000107,Itau,VALORA VANGUARD FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE  DIREITOS CREDITÓRIOS,Renda Fixa Ativa,CVM,03/06/2026
55686350000145,Itau,ABSOLUTE DELFOS SELEÇÃO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULT CRÉD PRIV LP RESP LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
09720734000110,Itau,AF INVEST GERAES FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Renda Fixa Ativa,CVM*,03/06/2026
19392834000118,Itau,MCA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE  INVESTIMENTO EM DIREITOS CREDITÓRIO,Renda Fixa Ativa,CVM*,03/06/2026
42860699000100,Itau,ARX DENALI RENDA FIXA CRÉDITO PRIVADO IU FIF DA CIC RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
42698327000129,Itau,ARX VINSON RENDA FIXA CRÉDITO PRIVADO IU FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
35399404000184,Itau,COMPASS CREDIT SELECTION FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Renda Fixa Ativa,CVM*,03/06/2026
36318479000156,Itau,COMPASS YIELD 30 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Renda Fixa Ativa,CVM,03/06/2026
48069005000105,Itau,ICATU VANGUARDA CRÉDITO PRIVADO LIQUIDEZ SELEÇÃO FIF CIC RENDA FIXA LONGO PRAZO RESP LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
48349509000170,Itau,OCCAM CRÉDITO CORPORATIVO 30 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
46098916000127,Itau,OCCAM LIQUIDEZ MASTER FI FINANCEIRO RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
44870150000121,Itau,RIZA HIGH GRADE VINTAGE A FIF CIC RF CRED PRIV RESP LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
54345278000120,Itau,OCCAM ATIVO 30 FIF RENDA FIXA INVEST EM INFRAESTRUTURA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Renda Fixa,CVM*,03/06/2026
03233070000188,Itau,PORTO SEGURO SOBERANO REFERENCIADO DI FIF RENDA FIXA RESP LIMITADA,Renda Fixa,CVM*,03/06/2026
30103475000174,Itau,SAFRA PREV EVEREST FIF PREVIDENCIÁRIO CLASSE DE INV MULTIMERCADO CRÉDITO PRIVADO PREV RESP LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
20146294000171,Itau,CAPITÂNIA PREMIUM 45 FIC DE FIF RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
13615411000133,Itau,CAPITÂNIA TOP CRÉDITO PRIVADO FIC DE FI FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
53390661000137,Itau,EQUITAS SHELTER SELEÇÃO FIF CIC RF CRED PRIV LP - RESP LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
39958460000162,Itau,M8 CAPITAL PLUS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Renda Fixa Ativa,CVM,03/06/2026
50697486000137,Itau,MAG HIGH GRADE PLUS 30 FIF RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
62475051000127,Itau,PORTO PAINEIRA CDI SELEÇÃO FIF INCENTIVADO EM DEB DE INFRA DA CIC RF CRED PRIV RESP LIMITADA,Renda Fixa,CVM,03/06/2026
44643192000120,Itau,SPARTA MAX 60 FIC DE FI FINANCEIRO RENDA FIXA CRÉDITO PRIV LONGO PRAZO - RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
14188162000100,Itau,SPARTA TOP FIC DE FIF RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
10326625000100,Itau,VALORA ABSOLUTE FIF RENDA FIXA CRÉD PRIV LONGO PRAZO - RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
61806555000110,Itau,VINLAND RENDA FIXA ATIVO I SELEÇÃO FIF CIC RENDA FIXA LONGO PRAZO RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
47541046000181,Itau,VINLAND RENDA FIXA SELEÇÃO FIF CIC LONGO PRAZO RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
57753153000127,Itau,ARX HEDGE II CDI SELEÇÃO FIF INCENTIVADO EM INFRA DA CIC RF CRÉD PRIV RESP LIMITADA,Renda Fixa,CVM,03/06/2026
29992920000115,Itau,FRAM CAPITAL ITAMARACÁ FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA,Renda Fixa,CVM*,03/06/2026
62466700000123,Itau,SULAMÉRICA CRÉDITO ESG ITAÚ SELEÇÃO FIF DA CIC RF CRED PRIV LP INVEST SUSTENTÁVEL RESP LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
47640954000122,Itau,VINLAND CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
55994151000102,Itau,XP DEBENTURES INCENTIVADAS IMAB5 CRÉD PRIV FIF RF INVESTIMENTO EM INFRAESTRUTURA - RESP LIMITADA,Renda Fixa,CVM,03/06/2026
23956069000199,Itau,JGP CORPORATE FIC DE FIF RENDA FIXA CRÉD PRIV LONGO PRAZO - FEEDER III - RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
42405028000159,Itau,ROOT CAPITAL CRÉDITO HG PLUS FIC DE FIF MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
55497707000147,Itau,ROOT CAPITAL HIGH YIELD T360 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Renda Fixa Ativa,CVM*,03/06/2026
11046179000134,Itau,XP CORPORATE LIGHT FIC DE FIF RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
04621721000170,Itau,XP CORPORATE TOP CRÉDITO PRIVADO FI FINANCEIRO EM RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
13054728000148,Itau,SOLIS CAPITAL ANTARES FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Renda Fixa Ativa,CVM*,03/06/2026
62993168000100,Itau,SPX SUMMIT MACRO LONG SHORT SELEÇÃO FIF DA CIC MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA,Multimercado,CVM*,03/06/2026
08927574000111,Itau,ITAÚ BTG PACTUAL HEDGE FIF CIC RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,Renda Fixa Ativa,CVM*,03/06/2026
48107119000194,Itau,BTG PACTUAL EXPLORER RENDA FIXA ATIVA SELEÇÃO FIF CIC LONGO PRAZO RESP LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
64963538000184,Itau,ABSOLUTE HIDRA PRÉ 2 ANOS SELEÇÃO FIIF EM INFRA DA CIC RF CRED PRIV RESP LIMITADA,Renda Fixa,CVM*,03/06/2026
51323039000180,Itau,ABSOLUTE HIKER RENDA FIXA INFRA SELEÇÃO FIF INCENTIVADO EM DEBÊNTURES DE INFRA DA CIC CRED PRIV LP,Renda Fixa,CVM,03/06/2026
51974730000124,Itau,ITAÚ LUMINA PLUS DEB INCENTIVADAS FIF INCENTIVADO INFRA CIC RF CRED PRIV LP - RESP LIMITADA,Renda Fixa,CVM*,03/06/2026
47610970000172,Itau,GALAPAGOS ALBATROZ FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA,Renda Fixa,CVM,03/06/2026
42814885000102,Itau,ABSOLUTE HIKER RENDA FIXA SELEÇÃO FIF DA CLASSE DE INVESTIMENTO EM COTAS LP RESP LIMITADA,Renda Fixa,CVM,03/06/2026
36352361000144,Itau,SPARTA DEBÊNTURES INCENTIVADAS 45 FIC FIF EM INFRAESTRUTURA RENDA FIXA - RESPONSABILIDADE LIMITADA,Renda Fixa,CVM,03/06/2026
51854924000196,Itau,ASA  ALPHA NOMINAL RATES FI EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA LONGO PRAZO,Renda Fixa,CVM*,03/06/2026
40815071000167,Itau,ITAÚ IPCA ACTION RENDA FIXA LONGO PRAZO FIF DA CIC RESP LIMITADA,Renda Fixa,CVM*,03/06/2026
37307077000119,Itau,ITAÚ INDEX JUROS REAIS B5+ RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA,Renda Fixa,CVM,03/06/2026
46438722000123,Itau,ITAÚ INFLAÇÃO MULTIESTRATÉGIA MULT FIF RESP LIMITADA,Renda Fixa,CVM*,03/06/2026
39303195000184,Itau,ITAÚ KINEA IPCA DINÂMICO II RENDA FIXA FIF DA CIC RESPONSABILIDADE LIMITADA,Renda Fixa,CVM,03/06/2026
59645144000148,Itau,ACE CAPITAL INFRA SELEÇÃO FIF INCENTIVADO EM DEBÊNTURES DE INFRA DA CIC RF CRÉD PRIV RESP LIMITADA,Renda Fixa,CVM,03/06/2026
42378579000170,Itau,ITAÚ ACTION DEBÊNTURES INCENTIVADAS FIF INCENTIVADO INFRA RF CRED PRIV LP - RESP LIMITADA,Renda Fixa,CVM,03/06/2026
58193485000167,Itau,ITAÚ DEBÊNTURES INCENTIVADAS IMA B 5 PVT MIX FIF INCENTIVADO EM INFRA RF CRÉD PRIV RESP LIMITADA,Renda Fixa,CVM*,03/06/2026
51250345000134,Itau,LEGACY CAPITAL RENDA FIXA INFRA SELEÇÃO FC DE FII EM DEB DE INFRA CRÉD PRIV LP RESP LIMITADA,Renda Fixa,CVM,03/06/2026
54090484000136,Itau,TENAX INFRA SELEÇÃO FUNDO INC INVEST FINAN EM DEB INFRA CIC RF CRED PRIV LP - RESP LIMITADA,Renda Fixa,CVM,03/06/2026
61973575000185,Itau,VINLAND FIF FI INCENTIVADO EM DEBÊNTURES DE INFRA IPCA IMAB RF CRED PRIV LONGO PRAZO RESP LIMITADA,Renda Fixa,CVM,03/06/2026
43778868000120,Itau,KAD IMAB FIC DE FI FINANCEIRO DE RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,Renda Fixa,CVM,03/06/2026
28259415000101,Itau,IRIDIUM PIONEER DEB INCENTIVADAS FUNDO INCENT DE INVEST FINANCEIRO EM INFRA RENDA FIXA - RESP LTDA,Renda Fixa,CVM,03/06/2026
57065462000104,Itau,ABSOLUTE HIDRA IPCA SELEÇÃO FIF INCENTIVADO EM INFRAESTRUTURA DA CIC RENDA FIXA CRÉD PRIV,Renda Fixa,CVM,03/06/2026
30910199000156,Itau,ARX ELBRUS FIC DE FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RENDA FIXA - RESP LTDA,Renda Fixa,CVM*,03/06/2026
37368078000173,Itau,ARX ELBRUS PRO MASTER FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RENDA FIXA - RESP LTDA,Renda Fixa,CVM*,03/06/2026
53474080000183,Itau,DRYS DEBENTURES DE INFRAESTRUTURA FIC DE FIF RENDA FIXA INVEST CRÉD PRIV - RESPONSABILIDADE LIMITADA,Renda Fixa,CVM*,03/06/2026
46467208000116,Itau,ICATU VANGUARDA SELEÇÃO FIC DE FUNDOS INCENTIVADOS DE INVESTIMENTO EM INFRA RF LP RESP LIMITADA,Renda Fixa,CVM*,03/06/2026
47699049000148,Itau,LEGACY CAPITAL COMPOUND FIF CIC FDO INCENTIVADO EM INV EM DEBÊNTURES DE INFRA IPCA RF CP RESP LTDA,Renda Fixa,CVM*,03/06/2026
48969047000194,Itau,RIZA ÉVORA DEBÊNTURES INCENTIVADAS JUROS ATIVOS F INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RF,Renda Fixa,CVM,03/06/2026
38026869000188,Itau,SPARTA TOP INFLAÇÃO MASTER FIF RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,Renda Fixa,CVM*,03/06/2026
64111132000173,Itau,SPX SEAHAWK SELEÇÃO DEBÊNTURES INCENTIVADAS IPCA FIF EM INFRA DA CIC RF CRED PRIV LP RESP LIMITADA,Renda Fixa,CVM,03/06/2026
58770366000120,Itau,ATENA INFRA 45 HEDGE ATIVO FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM  INFRA RENDA FIXA,Renda Fixa,CVM,03/06/2026
64071100000191,Itau,CAPITÂNIA INFRA CDI MASTER FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - CRÉDITO PRIVADO,Renda Fixa,CVM*,03/06/2026
41594289000100,Itau,JGP DEBÊNTURES INCENTIVADAS JUROS REAIS MASTER FIF INCENTIVADO DE INVEST EM INFRA RENDA FIXA - RL,Renda Fixa,CVM*,03/06/2026
16703345000141,Itau,ALGARAVIA CDI DEB INCENTIVADAS FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO,Renda Fixa,CVM*,03/06/2026
50019162000140,Itau,PORTO BAOBA MASTER FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,Renda Fixa,CVM*,03/06/2026
54094978000199,Itau,SPX SEAHAWK SELEÇÃO FIF INCENTIVADO DEB INFRA CIC RF CRED PRIV LP - RESP LIMITADA,Renda Fixa,CVM*,03/06/2026
62003988000108,Itau,VINLAND 2 SELEÇÃO FIF INCENTIVADO EM DEBÊNTURES DE INFRA ATIVO DA CIC RF CRED PRIV LP RESP LIMITADA,Renda Fixa,CVM,03/06/2026
35650636000163,Itau,CARTEIRA ITAÚ ASSET DE INVESTIMENTO FIF CIC MULTIMERCADO RESP LIMITADA,Multimercado,CVM*,03/06/2026
26269983000150,Itau,ITAÚ GLOBAL DINÂMICO PLUS MULTIMERCADO FIF CIC RESP LIMITADA,Multimercado,CVM*,03/06/2026
48053570000176,Itau,BAHIA AM MUTÁ SELEÇÃO FIF CIC MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
42431531000189,Itau,SPX SEAHAWK RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO SELEÇÃO FIF CIC RESP LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
08431747000106,Itau,HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
46467345000150,Itau,CARTEIRA ITAÚ ASSET DE INVESTIMENTO MODERADO FIF DA CIC MULTIMERCADO RESP LIMITADA,Multimercado,CVM*,03/06/2026
22428782000105,Itau,ITAÚ AURORA YIELD PLUS MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
57639204000194,Itau,ITAÚ FUSION EAGLE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
57300942000102,Itau,ITAÚ FUSION HARPIA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
03618256000155,Itau,ITAÚ GLOBAL DINÂMICO BAIXA VOL MULTIMERCADO FIF CIC RESP LIMITADA,Multimercado,CVM*,03/06/2026
21407385000186,Itau,ITAÚ GLOBAL DINÂMICO MULTIMERCADO FIF DA CLASSE DE INVESTIMENTO EM COTAS RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
35364125000185,Itau,ITAÚ KINEA APOLO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
21624757000126,Itau,KINEA CHRONOS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
17412175000109,Itau,ITAÚ LONG AND SHORT 30 MULTIMERCADO FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA,Multimercado,CVM,03/06/2026
31391191000193,Itau,ITAÚ SELEÇÃO MULTIFUNDOS GENESIS FIF CIC EM AÇÕES RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
05523348000187,Itau,ITAÚ SELEÇÃO MULTIFUNDOS MULTIMERCADO FIF CIC RESP LIMITADA,Multimercado,CVM*,03/06/2026
17329627000193,Itau,ITAÚ SELEÇÃO MULTIFUNDOS PLUS MULTIMERCADO FIF CIC RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
32245930000100,Itau,ITAÚ SELEÇÃO MULTIFUNDOS RENDA FIXA LONGO PRAZO FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA,Multimercado,CVM,03/06/2026
26218403000103,Itau,KINEA ATLAS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
41907811000158,Itau,PORTFOLIO ITAÚ BRASIL FIF CIC DE FUNDO DE INVESTIMENTO MULTIMERCADO RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
50980211000106,Itau,VINLAND CRÉDITO SELEÇÃO FIF DA CIC MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Renda Fixa Ativa,CVM,03/06/2026
51252839000158,Itau,ACE CAPITAL DRIVE SELEÇÃO MULTIMERCADO FIF DA CIC RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
42379878000120,Itau,ACE CAPITAL MULTIMERCADO SELEÇÃO FIF DA CLASSE DE INVESTIMENTO EM COTAS RESPONSABILIDADE LIMITADA,Multimercado,CVM,03/06/2026
38025711000193,Itau,AZ QUEST MULTI MAX SELEÇÃO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULTIMERCADO RESP LIMITADA,Multimercado,CVM,03/06/2026
03524814000113,Itau,ALVORADA FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES - RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
59825832000190,Itau,ITAÚ CRÉDITO ESTRUTURADO SANTORINI FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESP LIMITADA,Multimercado,CVM*,03/06/2026
42299229000119,Itau,ITAÚ GLOBAL DINÂMICO ULTRA MULTIMERCADO FIF CIC RESPONSABILIDADE LIMITADA,Multimercado,CVM*,03/06/2026
